id,name,name_jp,category,region,station,hours_confidence,reason,reason_detail,hours_raw_count,business_hours_key_count,closed_on_note,tabelog_url
ChIJVVVVVWCLGGARA6F2aAJmBvM,52,52,中国料理,TOKYO,六本木駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays and Public Holidays,https://tabelog.com/tokyo/A1307/A130701/13150543/
ChIJK3hdYfftGGAR1NbNQOE7dnE,Beijing Yuzen,北京遊膳,中国料理,TOKYO,荻窪駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Tuesdays and the first Monday of each month,https://tabelog.com/tokyo/A1319/A131906/13001102/
ChIJcQqIR2RLGmARo6Tj4ksrcAE,Chinese Muramatsu,中国料理 村松,中国料理,EAST,静岡市葵区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/shizuoka/A2201/A220101/22039417/
ChIJM2VlBr2TQTURzeOnzWr1mvE,Chinese Sai KHAOS,中国菜 KHAOS,中国料理,WEST,西新駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/fukuoka/A4001/A400203/40050509/
ChIJh7Bd6sLmAGARCgyU2QqEzSE,Chinese Sai Shanwei,中国菜 香味,中国料理,WEST,南森町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/osaka/A2701/A270103/27018257/
ChIJxdqzZsUJAWARwJ2Q9slRXKs,Chinese Sai guu,中国菜 Guu,中国料理,WEST,京都市役所前駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Mondays, Sundays, and not fixed",https://tabelog.com/kyoto/A2601/A260202/26038550/
ChIJvaHtZuqNGGAR43Gvo7cBCIE,Chinese Shindai,中華寝台,中国料理,TOKYO,神泉駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/tokyo/A1303/A130301/13240037/
ChIJ5QuyINuSUzUReM5gXzCjbAE,Choko Sorae,長江SORAE,中国料理,WEST,高松市,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,Tuesdays,https://tabelog.com/kagawa/A3701/A370101/37005049/
ChIJmRdsV24oil8RB5d12jJZ6go,Chromoly,クロモリ,中国料理,EAST,仙台市太白区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,"Mondays, Sundays, and Public Holidays",https://tabelog.com/miyagi/A0401/A040105/4022461/
ChIJmSaiZFqMGGARKslYF7LMhU4,ENGINE,エンジン,中国料理,TOKYO,牛込神楽坂駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"The third Monday of each month, Sundays, and public holidays.",https://tabelog.com/tokyo/A1309/A130905/13178164/
ChIJ01HCL5KLGGAR8RIOsaIwRjU,Hongshiki Ryori Koki,港式料理 鴻禧,中国料理,TOKYO,虎ノ門ヒルズ駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays and public holidays (Not fixed),https://tabelog.com/tokyo/A1308/A130802/13274319/
ChIJdbfGXsQIAWARlWZ4o7uWzLo,Ikki,一僖,中国料理,WEST,祇園四条駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,,https://tabelog.com/kyoto/A2601/A260301/26023422/
ChIJs-LxGitxA2ARWD-QRmM_93M,Joe'skitchen,Joe'skitchen,中国料理,EAST,久屋大通駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays,https://tabelog.com/aichi/A2301/A230103/23000564/
ChIJlRsrl-SOAGARIoTnUfuTouU,Kobe Chuka Uebayashi,神戸中華 うえばやし,中国料理,WEST,みなと元町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays and not fixed on other days.,https://tabelog.com/hyogo/A2801/A280102/28032237/
ChIJSayBe-gIAWARPztX8M0dF6k,Kyo Seika,京 静華,中国料理,WEST,東山駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays and Tuesdays (Not fixed),https://tabelog.com/kyoto/A2601/A260301/26006497/
ChIJ2wwIsuRcGGARi5GOlmnBExY,Manchinro Tenshinpo,萬珍樓點心舗,中国料理,EAST,日本大通り駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Every Monday (excluding public holidays),https://tabelog.com/kanagawa/A1401/A140104/14000128/
ChIJ6xoHVjcpil8RrbMqzDB3O4c,Matsuishi,松石,中国料理,EAST,仙台市太白区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Not fixed,https://tabelog.com/miyagi/A0401/A040105/4025539/
ChIJbcuxCrGpAWARpNSFVXT9p60,Ninshu Rou,仁修樓,中国料理,WEST,京都市北区,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/kyoto/A2601/A260503/26033124/
ChIJD73XWjvzGGARzaqktzEX9b0,Ronko Chucha Hon Ten,龍口酒家 本店,中国料理,TOKYO,幡ケ谷駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Mondays and Tuesdays,https://tabelog.com/tokyo/A1318/A131807/13004350/
ChIJ8UU86L-OGGARn9PySbX_CnM::2,Ryuen,龍圓,中国料理,TOKYO,浅草（つくばＥＸＰ）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Mondays (open on public holidays, closed the following Tuesday). Please note that we are unable to answer calls on days we are closed.",https://tabelog.com/tokyo/A1311/A131102/13003700/
ChIJazJZzsN2A2ARHLAIBypJHtY,Seafood Chinese Koga,海鮮中国料理黄河,中国料理,EAST,国際センター駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays,https://tabelog.com/aichi/A2301/A230101/23010210/
ChIJ457isjtxA2AR1PPrhe6N1G4,Shin Zen Bi,眞善美,中国料理,EAST,高岳駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Please note that we may not be able to answer phone calls during business hours. For inquiries, kindly call during our preparation time: 12:00 PM - 18:00.",https://tabelog.com/aichi/A2301/A230104/23075825/
ChIJbXkKnbnnAGARBSEtlHSqE5Y,TOMONO,TOMONO,中国料理,WEST,北新地駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Sundays,https://tabelog.com/osaka/A2701/A270101/27121125/
ChIJKw5h7PGMGGARDyt7i4OUCFM,Tonko,敦煌,中国料理,TOKYO,曙橋駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Mondays and Sundays,https://tabelog.com/tokyo/A1309/A130903/13000935/
ChIJxa6QoSaLGGAR2JDzLlNYX4c,Toshi,隼,中国料理,TOKYO,六本木駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,,https://tabelog.com/tokyo/A1307/A130701/13225413/
ChIJR-5bFsOLGGARPu5SQs5c8Vk,WASA,わさ,中国料理,TOKYO,恵比寿駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,"Mondays, Sundays, and not fixed",https://tabelog.com/tokyo/A1303/A130302/13251804/
ChIJxbr8uI4JAWARGs7DoOgVImI,Yi Pan Tsai Tanaka,イーパンツァイタナカ,中国料理,WEST,元田中駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,"For details on operating days, please check our Instagram.",https://tabelog.com/kyoto/A2601/A260302/26035247/
ChIJ___rjeKOAGAR8UuLoYfyb94,Yun Ki,圓記,中国料理,WEST,元町（ＪＲ）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,1,"Sunday evenings, Mondays, and Tuesdays",https://tabelog.com/hyogo/A2801/A280102/28042596/
ChIJZWJSzcngAGAROd9Z5atK-ZA,Ban Coffee Ten,ばん珈琲店,喫茶店,喫茶店 百名店,森ノ宮駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Wednesdays and Thursdays,https://tabelog.com/osaka/A2701/A270107/27037023/
ChIJ5z9hAv2OAGARvAOOteu3dN4,Evian Coffee,エビアンコーヒー,喫茶店,喫茶店 百名店,元町（阪神）駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,1st and 3rd Tuesday and Wednesday (open on public holidays),https://tabelog.com/hyogo/A2801/A280102/28000650/
ChIJZ5oPEPCLGGARcIpfN1ad8Nw,Hamano Ya Parlor Yurakucho Ten,はまの屋パーラー 有楽町店,喫茶店,喫茶店 百名店,有楽町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,0,Year-end & New Year Holidays,https://tabelog.com/tokyo/A1301/A130102/13041024/
ChIJrZPAHBGMGGARF6oPSXb-Ciw,Milonga Nuova,ミロンガ・ヌオーバ,喫茶店,喫茶店 百名店,神保町駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,Wednesdays,https://tabelog.com/tokyo/A1310/A131003/13006552/
ChIJFY1ePZIIAWARwnZmEXSRqz4,Smart Coffee,スマート珈琲店,喫茶店,喫茶店 百名店,京都市役所前駅,low,hours_raw_has_only_placeholder_entries,hours_raw contains only placeholder entries such as list_context=other with no day/time text.,1,2,"January 1 & 2, Not fixed (announcements on social media)",https://tabelog.com/kyoto/A2601/A260201/26000647/
ChIJ1a-yxS7wAGARnKOyzL8-MSM,Rockabilly Super One,ロックンビリーS1,Ramen,WEST,塚口（ＪＲ）駅,low,times_exist_only_for_public_holidays_not_regular_days,Hours exist only for Public Holiday entries; regular weekly days still parse as closed.,3,0,,https://tabelog.com/hyogo/A2803/A280304/28040893/
